"ptrid","resultid","offsetcount","moduleid","moduleoffset","offset1","offset2","offset3","offset4","offset5","offset6","offset7"
"1","110845","7","4","30038184","392","40","80","16","328","3664","3808"
"1","110846","7","4","30038184","392","40","80","16","328","3672","3808"
"1","110847","7","4","30038184","392","40","80","16","328","3680","3808"
"1","110848","7","4","30038184","392","40","80","16","328","3688","3808"
"1","110849","7","4","30038184","392","40","80","16","328","3704","3808"
"1","110850","7","4","30038184","392","40","80","16","328","3712","3808"
"1","110851","7","4","30038184","392","40","80","16","328","3720","3808"
"1","110852","7","4","30038184","392","40","80","16","328","3728","3808"
"1","110853","7","4","30038184","392","40","80","16","328","3736","3808"
"1","110854","7","4","30038184","392","40","80","16","328","3760","3808"
"1","110855","7","4","30038184","392","40","80","16","328","3784","3808"
"1","110856","7","4","30038184","392","40","80","16","328","3800","3808"
"1","110857","6","4","30038184","392","40","80","16","328","3808","null"
"1","110858","7","4","30038184","392","40","80","16","328","3824","3808"
"1","110859","7","4","30038184","392","40","80","16","328","3832","3808"
"1","110860","7","4","30038184","392","40","80","16","328","3856","3808"
"1","110861","7","4","30038184","392","40","80","16","328","3864","3808"
"1","110862","7","4","30038184","392","40","80","16","328","3888","3808"
"1","110863","7","4","30038184","392","40","80","16","328","3896","3808"
"1","110864","7","4","30038184","392","40","80","16","328","3904","3808"
"1","110865","7","4","30038184","392","40","80","16","328","3936","3808"
"1","110866","7","4","30038184","392","40","80","16","328","3944","3808"
"1","110867","7","4","30038184","392","40","80","16","328","3952","3808"
"1","110868","7","4","30038184","392","40","80","16","328","3968","3808"
"1","110869","7","4","30038184","392","40","80","16","328","3976","3808"
"1","110870","7","4","30038184","392","40","80","16","328","3984","3808"
"1","110871","7","4","30038184","392","40","80","16","328","3992","3808"
"1","110872","7","4","30038184","392","40","80","16","328","4000","3808"
"1","110873","7","4","30038184","392","40","80","16","328","4032","3808"
"1","110874","7","4","30038184","392","40","80","16","328","4048","3808"
"1","110875","7","4","30038184","392","40","80","16","328","4056","3808"
"1","110876","7","4","30038184","392","40","80","16","328","4072","3808"
"1","110877","7","4","30038184","392","40","80","16","328","4080","3808"
"1","110878","7","4","30038184","392","40","80","16","328","4088","3808"
"1","110879","7","4","30038184","392","96","224","64","16","328","3808"
"1","110880","7","4","30038184","392","40","144","80","16","328","3808"
"1","110881","7","4","30038184","392","96","184","16","328","2504","3808"
"1","110882","7","4","30038184","392","96","184","16","328","2976","3808"
"1","110883","7","4","30038184","392","40","80","16","328","3456","3808"
"1","110884","7","4","30038184","392","40","80","16","328","3776","3808"
"1","110885","7","4","30038184","392","40","80","16","328","3912","3808"
"1","110886","7","4","30038184","392","40","224","184","16","328","3808"
"1","110887","7","4","30038184","392","40","168","80","16","328","3808"
"1","110888","7","4","30038184","392","40","80","16","328","3184","3808"
"1","110889","7","4","30038184","392","96","184","16","328","3616","3808"
"1","110890","7","4","30038184","392","96","184","16","328","3776","3808"
"1","110891","7","4","30038184","392","96","184","16","328","4000","3808"
"1","110892","7","4","30038184","392","96","184","16","328","4040","3808"
"1","110893","7","48","65255680","3976","24","320","296","312","128","3808"
"1","110894","7","4","30038184","392","216","328","80","16","328","3808"
"1","110895","7","4","30038184","392","40","80","200","16","328","3808"
"1","110896","7","4","30038184","392","40","80","16","328","864","3808"
"1","110897","7","4","30038184","392","96","184","16","328","3120","3808"
"1","110898","7","4","30038184","392","40","80","16","328","3248","3808"
"1","110899","7","4","30038184","392","40","80","16","328","3408","3808"
"1","110900","7","4","30038184","392","96","184","16","328","3528","3808"
"1","110901","7","4","30038184","392","40","80","16","328","3632","3808"
"1","110902","7","4","30038184","392","96","184","16","328","3864","3808"
"1","110903","7","4","30038184","392","40","80","16","328","4040","3808"
"1","110904","7","4","30038184","392","96","40","184","16","328","3808"
"1","110905","7","4","30038184","392","40","200","0","16","328","3808"
"1","110906","7","4","30038184","392","96","184","16","328","640","3808"
"1","110907","7","4","30038184","392","40","80","16","328","2240","3808"
"1","110908","7","4","30038184","392","40","80","16","328","2456","3808"
"1","110909","7","4","30038184","392","40","80","16","328","2464","3808"
"1","110910","7","4","30038184","392","40","80","16","328","2600","3808"
"1","110911","7","4","30038184","392","96","184","16","328","3320","3808"
"1","110912","7","4","30038184","392","40","80","16","328","3400","3808"
"1","110913","7","4","30038184","392","40","80","16","328","3488","3808"
"1","110914","7","4","30038184","392","96","184","16","328","3832","3808"
"1","110915","7","4","30038184","392","96","184","16","328","3944","3808"
"1","110916","7","4","30038184","392","40","80","16","328","3960","3808"
"1","110917","7","4","30038184","392","40","80","16","328","4024","3808"
"1","110918","7","4","30038184","392","40","192","80","16","328","3808"
"1","110919","7","4","30038184","392","40","80","16","88","328","3808"
"1","110920","7","4","30038184","392","40","80","16","328","2520","3808"
"1","110921","7","4","30038184","392","96","184","16","328","3144","3808"
"1","110922","7","4","30038184","392","40","80","16","328","3072","3808"
"1","110923","7","4","30038184","392","96","184","16","328","3312","3808"
"1","110924","7","4","30038184","392","96","184","16","328","3472","3808"
"1","110925","7","4","30038184","392","40","80","16","328","3480","3808"
"1","110926","7","4","30038184","392","40","248","184","16","328","3808"
"1","110927","7","4","30038184","392","40","200","184","16","328","3808"
"1","110928","7","4","30038184","392","40","80","16","328","608","3808"
"1","110929","7","4","30038184","392","40","80","16","328","640","3808"
"1","110930","7","4","30038184","392","96","184","16","328","2472","3808"
"1","110931","7","4","30038184","392","40","80","16","328","3256","3808"
"1","110932","7","4","30038184","392","96","184","16","328","3432","3808"
"1","110933","7","4","30038184","392","96","184","16","328","3728","3808"
"1","110934","7","4","30038184","392","40","80","16","328","3840","3808"
"1","110935","7","4","30038184","392","96","184","16","328","4088","3808"
"1","110936","7","4","30038184","392","40","344","184","16","328","3808"
"1","110937","7","4","30038184","392","40","200","264","16","328","3808"
"1","110938","7","4","30038184","392","40","80","16","328","1800","3808"
"1","110939","7","4","30038184","392","96","184","16","328","2072","3808"
"1","110940","7","4","30038184","392","96","184","16","328","2416","3808"
"1","110941","7","4","30038184","392","96","184","16","328","2760","3808"
"1","110942","7","4","30038184","392","96","184","16","328","3136","3808"
"1","110943","7","4","30038184","392","96","184","16","328","3160","3808"
"1","110944","7","4","30038184","392","96","184","16","328","3168","3808"
"1","110945","7","4","30038184","392","40","80","16","328","3144","3808"
"1","110946","7","4","30038184","392","40","80","16","328","3920","3808"
"1","110947","7","4","30038184","392","96","184","16","328","4048","3808"
"1","110948","7","48","65255680","3528","24","704","296","312","128","3808"
"1","110949","7","48","65255680","3976","152","328","296","312","128","3808"
"1","110950","7","48","65255680","3944","152","320","296","312","128","3808"
"1","110951","7","4","30038184","392","96","184","16","40","328","3808"
"1","110952","7","4","30038184","392","40","80","160","16","328","3808"
"1","110953","7","4","30038184","392","40","80","16","328","2448","3808"
"1","110954","7","4","30038184","392","96","184","16","328","2904","3808"
"1","110955","7","4","30038184","392","40","80","16","328","2976","3808"
"1","110956","7","4","30038184","392","40","80","16","328","3040","3808"
"1","110957","7","4","30038184","392","40","80","16","328","3288","3808"
"1","110958","7","4","30038184","392","96","184","16","328","3456","3808"
"1","110959","7","4","30038184","392","40","80","16","328","3656","3808"
"1","110960","7","4","30038184","392","40","80","16","328","3792","3808"
"1","110961","7","4","30038184","392","96","184","16","328","4032","3808"
"1","110962","7","4","30038184","392","96","184","40","16","328","3816"
"1","110963","7","4","30038184","392","96","184","200","16","328","3816"
"1","110964","7","4","30038184","392","96","184","16","328","2408","3816"
"1","110965","7","4","30038184","392","40","80","16","328","3096","3816"
"1","110966","7","4","30038184","392","96","184","16","328","3272","3816"
"1","110967","7","4","30038184","392","96","184","16","328","3664","3816"
"1","110968","7","4","30038184","392","96","184","16","328","3704","3816"
"1","110969","7","4","30038184","392","96","184","16","328","3896","3816"
"1","110970","7","4","30038184","392","40","80","16","328","3992","3816"
"1","110971","7","48","65255680","3560","24","712","296","312","16","3816"
"1","110972","7","4","30038184","392","40","288","80","16","328","3816"
"1","110973","7","4","30038184","392","40","80","16","40","328","3816"
"1","110974","7","4","30038184","392","40","80","16","328","464","3816"
"1","110975","7","4","30038184","392","96","184","16","328","2048","3816"
"1","110976","7","4","30038184","392","96","184","16","328","2064","3816"
"1","110977","7","4","30038184","392","96","184","16","328","2240","3816"
"1","110978","7","4","30038184","392","96","184","16","328","3400","3816"
"1","110979","7","4","30038184","392","40","80","16","328","3504","3816"
"1","110980","7","4","30038184","392","40","80","16","328","3552","3816"
"1","110981","7","4","30038184","392","40","80","16","328","3640","3816"
"1","110982","7","4","30038184","392","96","184","16","328","3856","3816"
"1","110983","7","4","30038184","392","96","184","16","328","3952","3816"
"1","110984","7","48","65243968","2344","152","896","184","3360","128","3816"
"1","110985","7","4","30038184","392","40","216","80","16","328","3816"
"1","110986","7","4","30038184","392","40","80","40","16","328","3816"
"1","110987","7","4","30038184","392","40","80","16","328","2648","3816"
"1","110988","7","4","30038184","392","96","184","16","328","3032","3816"
"1","110989","7","4","30038184","392","40","80","16","328","3360","3816"
"1","110990","7","4","30038184","392","96","184","16","328","3872","3816"
"1","110991","7","4","30038184","392","40","80","16","328","3864","3816"
"1","110992","7","4","30038184","392","96","184","16","328","4024","3816"
"1","110993","7","48","65245144","1256","152","576","424","32","128","3816"
"1","110994","7","48","65245144","1256","152","576","424","64","128","3816"
"1","110995","7","48","65245144","1256","152","576","424","176","128","3816"
"1","110996","7","48","65245144","1256","152","576","424","208","128","3816"
"1","110997","7","48","65245144","1256","152","576","424","320","128","3816"
"1","110998","7","48","65245144","1256","152","576","424","352","128","3816"
